,Week_ID,Year,Away_Team,Away_Score,Home_Team,Home_Score,Favored_Team,Vegas_Line,Away_PPG_ma,Away_FD_ma,Away_RYPG_ma,Away_PYPG_ma,Away_TO_ma,Away_PPGA_ma,Away_FDA_ma,Away_RYPGA_ma,Away_PYPGA_ma,Away_TOA_ma,Away_Win_Rate,Home_PPG_ma,Home_FD_ma,Home_RYPG_ma,Home_PYPG_ma,Home_TO_ma,Home_PPGA_ma,Home_FDA_ma,Home_RYPGA_ma,Home_PYPGA_ma,Home_TOA_ma,Home_Win_Rate,Away_Elo,Home_Elo,CF_Result,Point_Differential
498,498,2003,13,31,29,7,13,-9.0,30.75,19.5,131.75,213.25,1.5,21.0,19.0,166.5,176.75,1.5,0.875,16.0,15.75,115.25,166.5,2.25,21.25,19.75,180.5,140.75,1.5,0.25,1962.424263154552,1279.0200598961771,0.8407093286514282,24
499,499,2003,10,3,17,31,17,-7.5,22.25,19.5,119.0,220.5,2.0,17.75,15.75,91.25,204.5,1.25,0.625,30.0,25.0,127.75,279.5,1.5,32.75,23.0,197.25,223.0,1.5,0.625,1212.7579936846662,1826.386694213821,0.09817532449960709,-28
500,500,2003,12,22,14,14,14,-8.5,11.75,13.75,97.25,155.0,3.0,29.5,22.5,179.0,212.75,1.0,0.125,22.0,17.5,134.25,197.25,2.0,29.0,24.5,155.5,247.0,2.25,0.625,1351.2547592143435,1098.294022448508,0.23635905981063843,8
501,501,2003,25,7,9,13,25,-1.0,19.25,16.5,141.75,166.0,2.0,19.75,15.0,115.25,170.25,1.75,0.625,23.75,21.25,118.0,230.0,1.25,15.25,18.5,155.5,174.75,2.0,0.5,1411.7700023515404,1603.3171503206836,0.1106000542640686,-6
502,502,2003,30,20,22,30,30,-12.0,32.0,20.75,122.0,230.75,1.0,17.25,19.75,146.25,210.25,2.75,0.875,15.0,15.25,88.0,157.5,1.0,23.25,21.25,114.0,286.0,2.25,0.375,1657.7389061122922,980.8920388806616,0.5745717287063599,-10
503,503,2003,23,20,11,17,23,-9.0,29.5,21.25,109.75,229.75,1.0,25.75,20.5,125.25,181.75,2.5,0.625,11.0,11.25,90.25,108.0,1.75,20.75,21.0,155.0,215.25,0.5,0.375,1810.7234934903704,1023.517813260482,0.8872964382171631,3
504,504,2003,6,13,19,33,19,-4.0,17.0,20.25,109.75,233.5,1.5,14.25,15.0,109.5,146.75,1.25,0.375,24.75,21.5,111.25,257.0,2.0,25.75,16.75,98.25,208.5,1.5,0.75,1844.2475991676895,1817.937272729938,0.17443032562732697,-20
505,505,2003,3,14,7,21,7,-2.5,19.25,20.75,164.5,204.75,1.25,14.0,15.25,73.0,174.75,1.5,0.5,17.5,17.0,141.5,119.5,1.5,24.25,20.5,124.25,218.75,2.5,0.375,1312.600005346022,1338.307386726363,0.34334811568260193,-7
506,506,2003,15,21,20,23,20,-3.5,13.0,17.5,117.25,176.5,2.25,13.75,16.75,128.5,147.75,1.25,0.5,21.75,15.5,125.75,140.75,2.0,17.5,17.0,95.5,194.5,2.75,0.5,1357.8409522208544,1741.0164207256078,0.5884910821914673,-2
507,507,2003,18,17,27,18,18,-7.5,26.5,24.0,195.75,252.25,1.25,22.0,17.5,97.25,206.5,2.0,0.375,11.0,16.75,88.75,167.0,2.0,31.5,23.75,153.25,235.75,2.0,0.125,1472.0086289201586,949.7660744174929,0.3832744061946869,-1
508,508,2003,0,37,24,24,0,-4.5,17.5,17.75,104.25,208.0,2.0,19.0,18.0,143.0,128.5,1.75,0.5,6.0,12.75,77.25,146.75,1.5,27.0,21.25,134.25,230.0,0.25,0.125,1515.850809517591,1339.5651636327316,0.9048944711685181,13
509,509,2003,8,14,16,21,16,-6.0,10.5,13.5,106.25,140.25,2.25,25.5,19.5,157.75,230.5,1.5,0.25,20.75,19.5,123.5,254.75,3.0,28.25,18.75,131.5,196.75,0.75,0.25,1514.5770232504801,1181.5420549699622,0.1435205340385437,-7
510,510,2003,1,3,2,31,2,-10.0,30.25,25.0,213.75,205.5,0.75,18.0,15.75,83.0,208.0,1.0,0.625,31.75,18.75,97.0,287.0,1.75,17.75,17.75,82.5,233.25,3.25,0.75,1821.9231996418964,1916.965991363628,0.17147013545036316,-28
511,511,2003,28,10,5,13,5,-6.0,21.75,20.25,123.25,215.5,1.0,15.25,15.75,131.5,169.25,1.75,0.5,30.5,17.0,191.25,137.0,2.25,9.75,13.5,90.75,161.25,3.25,0.625,1565.13285440076,1590.6315067346138,0.4444374144077301,-3
512,512,2004,23,24,26,27,26,-3.0,26.0,21.5,137.0,214.5,1.0,20.5,17.75,136.0,151.5,2.0,0.625,22.75,17.5,106.5,172.5,1.0,7.25,15.5,82.75,183.5,3.5,1.0,1830.9254351401464,1825.546369884627,0.5165892243385315,-3
513,513,2004,19,17,20,7,19,-3.0,28.75,21.75,118.25,249.25,1.75,23.0,16.0,96.25,199.0,2.0,0.75,17.5,15.0,114.5,160.0,2.0,17.5,16.5,96.25,176.5,1.5,0.625,1846.4220182144193,1757.8723979051206,0.5620492696762085,10
514,514,2004,8,21,28,24,28,-3.5,12.0,12.75,111.5,104.75,1.75,25.25,19.5,175.25,225.5,1.25,0.25,19.25,16.75,116.0,180.25,1.75,12.5,14.75,135.25,140.5,2.25,0.5,1508.2949909915808,1550.4247888012594,0.3619850277900696,-3
515,515,2004,3,13,4,10,4,-3.0,18.5,20.75,170.0,189.5,1.25,16.75,16.5,95.25,183.25,1.5,0.5,11.5,14.75,111.75,120.75,2.75,21.25,18.5,109.25,154.25,1.25,0.25,1290.5276943893414,1403.4548212911543,0.3810298442840576,3
516,516,2004,27,10,30,17,30,-11.0,14.75,18.25,93.25,168.0,1.5,28.75,22.5,152.25,216.75,2.25,0.125,25.0,18.75,97.0,205.25,1.5,20.5,18.75,127.0,198.75,2.5,0.875,950.6230532811953,1656.3595177227553,0.3224686086177826,-7
517,517,2004,16,27,11,20,11,-4.5,20.0,20.25,149.5,220.5,2.25,24.75,15.25,118.25,161.5,0.5,0.375,11.0,9.5,81.25,109.0,1.75,22.5,23.75,189.5,224.5,0.75,0.25,1187.8240872288616,1003.3158716107058,0.8773763179779053,7
518,518,2004,22,20,10,16,10,-1.5,17.0,16.25,92.5,172.0,1.25,24.75,20.0,111.25,257.25,1.75,0.375,16.0,17.25,101.5,192.75,2.25,24.75,19.25,101.5,215.5,0.75,0.5,982.2714272701985,1161.5954765753204,0.35125455260276794,4
519,519,2004,21,21,9,7,21,-2.5,20.25,20.75,110.0,229.5,2.75,22.0,18.5,104.25,238.25,0.75,0.5,21.0,18.75,85.25,258.0,1.25,12.0,18.75,136.5,183.75,2.0,0.625,1605.7854928006943,1630.1949536382213,0.977088451385498,14
520,520,2004,6,10,29,16,29,-2.5,17.75,20.25,112.75,243.75,2.25,18.25,14.75,103.75,148.75,1.25,0.375,12.75,14.75,94.75,154.0,2.0,23.0,20.0,154.0,172.75,1.5,0.25,1815.7628536832083,1230.843446358997,0.8025796413421631,-6
521,521,2004,14,24,15,31,15,-5.5,19.5,18.25,134.75,169.75,2.25,29.5,23.5,200.25,201.0,1.75,0.625,12.25,17.5,116.5,168.5,1.75,15.25,17.0,127.75,161.0,1.0,0.5,1066.3324847466008,1340.9849750413416,0.22405700385570526,-7
522,522,2004,5,3,12,20,5,-3.5,22.75,16.75,194.0,133.5,2.25,10.75,13.25,78.25,161.25,3.5,0.625,15.5,15.75,151.5,142.0,2.25,24.5,21.25,168.5,175.25,1.0,0.25,1605.3395723341143,1383.2162969162507,0.7379636764526367,-17
523,523,2004,25,17,18,35,18,-6.5,15.75,16.5,140.25,167.0,1.5,13.0,12.75,98.25,168.75,1.5,0.5,26.5,22.75,186.0,231.25,1.0,14.5,16.0,78.0,181.5,2.0,0.375,1384.8921990340027,1471.1516500564562,0.2674822211265564,-18
524,524,2004,7,21,31,19,7,-3.0,19.5,18.25,165.75,120.5,1.5,23.5,21.5,129.75,234.25,2.5,0.5,34.0,24.25,166.25,259.25,1.5,26.75,21.0,115.25,207.25,2.0,0.5,1360.3796976830436,1667.2031752296364,0.6464158296585083,2
525,525,2004,24,17,13,31,13,-9.5,10.25,13.75,90.25,122.0,2.5,30.25,19.25,124.0,202.25,0.75,0.0,32.25,21.25,121.5,235.75,1.0,18.75,18.25,152.25,172.0,1.75,0.875,1303.700048266509,2010.600876691732,0.3087098300457001,-14
526,526,2004,17,24,1,34,1,-3.0,30.75,25.0,101.0,293.0,1.25,27.5,22.75,178.5,209.5,1.25,0.625,25.5,23.25,194.0,207.5,1.25,23.75,16.75,118.5,198.5,0.5,0.625,1877.549211323167,1781.0286231604446,0.508976936340332,-10
527,527,2004,2,24,0,14,0,-3.0,36.0,18.25,149.5,246.0,0.75,13.0,16.75,87.5,215.75,3.75,0.75,22.75,16.75,97.75,193.25,2.25,18.75,17.25,131.0,113.5,2.5,0.625,1957.8605678450801,1551.7159248838136,0.5177042484283447,10
528,528,2004,0,28,17,17,17,-7.0,22.75,17.75,84.75,223.5,2.0,19.75,16.75,113.0,106.25,2.0,0.5,30.0,21.75,127.0,235.5,1.5,24.75,22.25,159.0,205.25,2.0,0.5,1492.3600320499365,1667.6415903021602,0.5996800661087036,11
529,529,2004,28,13,5,30,5,-4.0,18.5,15.75,109.5,146.25,1.5,16.0,17.0,120.0,205.0,2.5,0.5,15.75,15.5,160.25,142.5,2.25,12.5,12.0,74.5,160.5,2.25,0.625,1539.7753752223568,1531.6415517393227,0.4444374144077301,-17
530,530,2004,23,31,19,17,23,-1.5,24.75,23.25,158.5,219.5,1.75,20.5,17.5,133.25,173.0,1.5,0.625,26.25,19.75,140.5,206.0,1.0,17.5,14.25,83.5,192.5,2.75,0.75,1651.690249162003,1699.6962284514873,0.9393008947372437,14
531,531,2004,1,6,3,7,1,-3.0,22.75,22.75,174.5,203.25,2.0,23.0,13.5,144.5,141.0,0.75,0.75,15.0,18.5,138.75,179.5,1.75,19.25,18.75,101.5,206.5,1.25,0.5,1661.6473269396454,1407.1998184653526,0.4257830083370209,-1
532,532,2004,10,21,2,10,2,-9.0,14.75,18.5,122.5,188.5,2.0,21.25,18.25,96.5,209.25,0.75,0.5,33.5,19.5,163.25,225.25,0.5,11.25,17.75,86.0,223.5,3.0,0.875,1318.2558398973983,1762.4282143145103,0.46866118907928467,11
533,533,2004,31,27,9,30,9,-7.5,26.25,22.0,131.5,259.75,1.75,28.5,20.0,124.25,202.5,1.75,0.375,21.0,17.75,81.25,259.25,1.25,13.75,20.0,152.0,193.5,2.25,0.5,1576.6921466187682,1538.8221032268139,0.1738680601119995,-3
534,534,2004,30,17,7,34,7,-2.0,22.75,21.0,111.5,220.75,2.0,18.0,17.75,112.25,201.25,1.5,0.875,19.75,15.75,133.5,114.5,1.25,24.75,23.5,130.5,265.5,2.25,0.5,1609.864028891954,1437.0992898375716,0.4413442015647888,-17
535,535,2004,11,16,22,28,22,-3.0,16.0,12.75,91.25,152.0,2.0,22.5,22.25,168.0,229.5,0.75,0.25,20.25,16.0,94.75,166.25,1.5,25.25,20.25,110.5,249.75,2.25,0.375,1226.5222465719191,1253.6776120253612,0.2317044883966446,-12
536,536,2004,29,14,24,20,29,-3.0,11.75,13.0,98.75,150.75,2.25,23.75,18.75,131.5,182.5,1.25,0.25,12.75,14.75,102.75,157.75,2.0,33.0,19.5,121.75,246.0,0.75,0.0,1372.4519862546395,1360.5810955586576,0.35086336731910706,-6
537,537,2004,26,23,27,12,26,-8.0,26.5,19.75,107.5,215.0,1.25,13.25,20.75,116.25,228.0,3.5,1.0,13.75,17.25,104.25,169.5,1.0,20.5,21.75,138.25,218.75,2.75,0.125,1676.5456533503836,1193.6272566100213,0.9663916230201721,11
538,538,2004,21,10,6,6,21,-3.0,23.75,22.75,138.25,240.5,2.5,15.25,16.0,74.5,222.0,1.5,0.625,16.75,18.75,93.5,226.75,2.5,20.5,14.0,122.75,129.5,0.75,0.375,1579.168119992644,1650.851163766463,0.948456883430481,4
539,539,2004,12,12,25,19,25,-4.5,15.5,13.75,132.25,146.5,1.25,18.75,20.75,161.0,164.25,1.5,0.375,17.5,20.0,120.5,236.25,1.5,12.75,13.5,88.5,181.5,1.5,0.375,1462.63638288586,1410.001283996385,0.1994064450263977,-7
540,540,2004,4,10,8,13,8,-3.5,9.75,14.0,84.75,144.25,2.75,23.0,18.5,108.0,158.0,1.5,0.25,15.5,15.0,96.25,169.25,2.0,24.5,18.5,168.75,191.5,1.0,0.25,1439.7914393748952,1489.5845146740633,0.046027131378650665,-3
541,541,2004,15,34,16,28,15,-3.0,18.5,20.0,149.25,191.5,1.75,17.0,17.0,105.25,207.25,1.0,0.5,23.25,20.25,147.25,210.0,1.75,28.0,16.75,128.75,166.0,1.5,0.375,1447.4221929676373,1369.0477328478646,0.24647076427936554,6
542,542,2004,20,13,14,16,14,-5.5,19.25,16.75,113.75,193.0,2.0,18.75,17.0,122.25,154.25,1.5,0.625,22.25,19.25,138.0,187.25,1.5,29.5,24.25,199.25,223.25,1.25,0.5,1602.4509796082825,1256.236536926334,0.0754864439368248,-3
543,543,2004,18,16,13,27,13,-3.0,26.75,23.0,171.75,233.0,1.0,17.0,19.5,81.75,219.0,1.75,0.5,31.0,21.5,113.0,257.0,1.0,20.5,19.75,157.25,214.0,1.5,0.875,1518.0206405488445,1796.569366920463,0.32421815395355225,-11
544,544,2004,10,22,18,27,18,-12.0,16.75,19.25,146.25,183.5,2.5,21.25,18.5,90.0,218.5,1.25,0.625,28.25,23.75,146.75,262.25,1.25,20.5,20.5,82.75,239.25,2.0,0.5,1322.7372369732725,1481.2966442261113,0.5435312390327454,-5
545,545,2004,11,24,17,21,17,-7.5,19.25,17.0,103.0,210.0,2.75,25.5,20.75,151.25,213.25,1.0,0.125,23.0,19.0,117.0,185.5,2.0,27.5,22.5,170.5,199.75,2.0,0.5,1199.209209970042,1653.2139818747135,0.2520621120929718,3
546,546,2004,9,28,30,25,30,-6.0,17.25,15.5,59.75,246.25,1.25,18.75,21.5,169.25,208.5,2.5,0.5,20.25,19.25,97.5,225.75,2.25,21.0,17.75,139.0,187.0,1.25,0.75,1551.3964089284386,1592.9245328816683,0.5593923926353455,3
547,547,2004,5,23,14,9,5,-1.5,20.25,15.75,166.0,121.75,1.5,10.75,12.25,78.0,168.25,3.0,0.75,16.0,16.5,105.25,174.25,1.75,23.25,19.25,162.75,190.75,1.25,0.5,1559.9734758094255,1260.1831391780318,0.47169554233551025,14
548,548,2004,12,10,24,27,24,-3.0,13.5,13.75,140.75,119.75,1.75,17.75,18.75,151.25,180.0,2.25,0.25,16.0,14.5,90.5,179.0,1.75,25.25,18.0,115.75,222.5,2.25,0.125,1444.535287102486,1379.477555863058,0.21989315748214722,-17
549,549,2004,3,15,19,12,19,-6.0,13.5,16.25,137.5,136.25,1.25,14.0,19.25,107.0,216.0,1.25,0.625,23.5,20.25,157.25,199.25,1.25,18.75,17.75,93.5,215.5,2.75,0.625,1410.1429374681677,1675.81271055943,0.5545296669006348,3
550,550,2004,13,30,22,13,13,-4.5,29.25,20.5,100.75,248.25,1.0,17.75,20.5,132.5,241.75,1.5,0.875,23.0,15.0,84.0,160.0,1.25,18.0,19.25,101.25,225.25,3.0,0.5,1833.2933632431962,1280.9906486272384,0.7427412867546082,17
551,551,2004,27,3,7,6,7,-11.0,12.5,15.0,74.0,162.25,1.0,21.25,23.5,164.5,212.75,3.0,0.125,26.5,18.25,162.75,150.75,0.75,19.5,20.25,93.5,256.25,2.25,0.625,1155.255424543429,1454.0387858478573,0.08128023892641068,-3
552,552,2004,16,13,1,23,1,-9.5,25.0,19.75,153.0,180.0,1.75,27.0,18.0,138.5,161.0,1.25,0.375,18.5,20.75,159.75,202.75,2.0,19.75,12.5,135.75,125.0,0.5,0.625,1346.0898896032636,1658.7042079368302,0.3934575319290161,-10
553,553,2004,2,31,23,45,23,-6.0,26.5,21.0,180.5,218.75,1.0,11.25,16.5,109.5,170.75,2.5,0.75,23.0,23.25,146.25,208.75,1.5,23.0,20.75,140.25,224.75,1.5,0.625,1757.9468172386362,1675.5737670540605,0.015030539594590664,-14
554,554,2004,31,0,21,34,21,-10.0,23.5,19.75,133.75,224.5,1.75,25.75,18.5,79.5,224.5,2.0,0.25,20.75,19.5,119.0,213.75,2.5,10.0,15.0,76.0,209.25,2.0,0.625,1564.1178409171434,1592.4200184024974,0.2681468427181244,-34
555,555,2004,6,20,8,30,8,-3.0,14.25,17.0,76.25,212.25,3.25,22.25,14.5,121.0,150.0,1.0,0.375,13.75,14.25,94.75,172.75,2.0,24.0,18.5,148.25,193.0,0.5,0.25,1637.5992653566097,1505.0702560116267,0.23176197707653046,-10
556,556,2004,28,13,20,3,20,-2.5,21.75,15.75,109.25,166.25,2.25,22.0,17.0,119.25,190.75,2.25,0.5,15.75,14.0,75.75,188.0,2.25,14.25,14.25,110.75,118.0,1.5,0.5,1511.443451152254,1598.5043773565849,0.879896879196167,10
557,557,2004,25,21,29,18,29,-1.5,15.5,21.0,96.5,289.0,2.25,15.75,14.5,96.0,184.25,0.75,0.5,15.25,16.0,99.25,190.5,2.5,22.0,18.5,91.5,210.25,1.25,0.25,1428.1023797797588,1353.5555259502391,0.6614986658096313,3
558,558,2004,14,17,28,28,28,-4.0,15.75,19.5,107.75,199.75,2.0,22.25,17.0,190.5,165.25,1.5,0.375,15.0,14.25,102.25,166.5,2.5,16.75,15.0,103.25,163.0,2.5,0.5,1219.7213789562247,1530.2819024622186,0.3622022569179535,-11
559,559,2004,26,31,4,17,26,-5.5,25.5,21.25,129.5,213.75,1.75,13.0,20.0,110.75,186.75,3.5,1.0,5.75,14.25,79.25,150.25,2.75,19.25,15.75,104.75,142.25,1.25,0.25,1714.917485416976,1424.3056980373317,0.8906729221343994,14
560,560,2004,8,17,11,30,8,-2.0,19.5,15.5,112.0,180.75,1.75,18.75,17.5,132.25,169.25,0.75,0.375,19.25,18.0,99.25,206.25,2.25,24.0,21.75,147.75,195.75,1.0,0.25,1521.299349794132,1201.5944930979833,0.036086246371269226,-13
561,561,2004,24,14,2,7,2,-7.0,22.0,18.25,106.0,207.75,1.75,23.0,18.5,120.75,207.25,3.0,0.25,24.0,21.25,160.0,217.0,1.5,20.75,18.5,98.5,220.5,1.75,0.625,1403.7491517109145,1736.3609144670997,0.5589917898178101,7
562,562,2004,29,13,12,17,29,-2.5,13.75,17.5,111.75,202.5,2.5,20.5,15.75,56.25,210.0,0.75,0.25,16.0,14.75,152.25,126.75,1.5,15.75,20.5,111.25,227.75,2.0,0.25,1337.313293692765,1420.2636912546295,0.2563309371471405,-4
563,563,2004,23,24,3,17,23,-4.0,30.0,27.0,149.5,273.0,1.5,23.0,20.25,102.0,261.5,1.75,0.625,12.25,14.5,110.75,132.75,0.75,12.25,17.5,121.5,176.25,1.25,0.75,1697.159669825597,1415.7589169519465,0.6326726675033569,7
564,564,2004,13,19,10,9,13,-8.5,29.75,20.75,93.5,282.75,0.5,13.25,18.75,101.0,233.75,1.5,0.875,15.5,19.0,135.0,183.75,2.25,22.0,20.75,102.25,245.5,1.75,0.5,1877.6545570269086,1298.8856903815497,0.9686135649681091,10
565,565,2004,9,10,27,34,9,-3.5,19.5,17.25,81.0,253.0,1.0,20.0,22.25,128.0,257.0,2.25,0.625,10.75,14.0,69.5,152.0,1.75,15.75,21.5,173.0,190.0,3.0,0.125,1563.8451834408913,1134.5522430835044,0.40657907724380493,-24
566,566,2004,7,27,0,10,0,-3.5,20.5,18.0,174.25,143.25,1.5,13.25,17.25,85.25,214.5,2.25,0.75,24.75,19.25,113.75,209.5,2.0,19.75,15.25,97.5,112.75,2.0,0.5,1474.7419673077818,1506.7876404773833,0.5304806232452393,17
567,567,2004,19,17,16,38,19,-3.0,19.75,18.25,141.5,164.75,1.25,16.5,18.0,104.75,186.0,2.0,0.5,22.25,18.5,145.25,155.25,1.25,22.75,17.25,102.5,193.75,1.5,0.375,1670.196731075651,1310.0575748392798,0.060184139758348465,-21
568,568,2004,1,16,6,13,1,-3.0,16.5,18.75,112.25,216.0,2.0,18.75,13.75,145.25,123.25,0.75,0.75,12.25,15.5,75.75,200.0,2.5,22.25,16.25,127.25,176.75,1.25,0.25,1694.736522700814,1621.3701715741045,0.968791663646698,3
569,569,2004,15,17,20,9,15,-5.5,25.5,21.75,136.0,220.0,1.5,24.0,18.25,109.5,227.0,2.0,0.625,11.5,14.5,55.75,208.0,2.75,16.75,15.25,130.75,132.25,0.75,0.375,1470.3800362122383,1579.6659260466204,0.5884910821914673,8
570,570,2004,30,24,31,14,30,-4.0,19.75,19.75,81.25,250.0,2.25,25.5,21.0,150.75,219.25,0.5,0.625,15.75,16.5,95.0,203.5,2.5,27.25,20.0,86.75,237.5,1.25,0.25,1580.4757583692156,1526.16283232157,0.5273283123970032,10
571,571,2004,17,27,5,24,5,-6.0,23.25,20.0,132.75,179.0,1.25,22.25,20.25,133.75,193.25,2.0,0.375,17.25,14.75,160.5,132.5,1.75,13.0,15.25,85.75,207.25,3.0,0.75,1650.828698746772,1600.4352360312325,0.6794940829277039,3
572,572,2004,8,14,23,35,23,-8.5,20.25,17.75,114.5,236.75,2.75,21.0,17.5,106.0,207.75,1.0,0.375,31.0,26.0,127.0,275.25,1.25,23.0,23.5,101.5,313.0,1.75,0.75,1512.8383773058863,1727.9399999270047,0.04855410382151604,-21
573,573,2004,18,34,11,28,18,-3.5,23.75,23.0,114.25,288.25,1.5,21.0,21.25,93.0,243.0,1.25,0.5,22.5,20.5,114.0,237.0,2.25,23.25,19.5,133.75,199.0,1.75,0.25,1505.1481908178341,1210.055465586229,0.9932801127433777,6
574,574,2004,12,23,28,34,28,-4.5,14.75,13.5,110.25,144.0,1.75,15.5,18.5,100.75,236.75,2.25,0.375,19.5,17.75,129.5,169.0,1.75,17.75,17.0,105.5,164.25,2.75,0.625,1439.4074180590114,1567.5892906227018,0.049529995769262314,-11
575,575,2004,20,10,26,24,26,-11.0,8.0,12.75,59.75,178.0,3.5,15.75,14.5,134.75,115.75,1.0,0.25,28.0,23.25,121.0,253.75,1.75,13.25,19.0,114.25,187.25,2.75,1.0,1563.587060435724,1755.1980549636344,0.3469492495059967,-14
576,576,2004,6,20,9,17,9,-3.0,12.25,14.5,81.0,193.5,1.75,18.0,16.0,127.0,153.25,1.0,0.25,18.75,17.5,76.75,254.25,1.5,26.75,21.75,159.5,230.75,1.75,0.5,1605.1630833479226,1557.6142198703008,0.5541173219680786,3
577,577,2004,24,26,25,10,25,-3.5,19.5,20.0,148.25,222.5,0.75,15.5,18.5,113.5,227.0,3.25,0.375,16.0,20.5,83.0,292.75,2.25,19.5,17.25,106.0,217.0,0.75,0.5,1410.0431116649088,1444.344612037233,0.5192460417747498,16
578,578,2004,22,17,7,10,7,-6.5,22.75,16.75,90.0,191.5,1.25,20.5,18.5,85.0,246.0,2.75,0.5,22.0,17.75,174.0,135.75,1.25,12.25,16.75,62.75,247.0,2.75,0.875,1236.629454843526,1501.375234687138,0.792326807975769,7
579,579,2004,3,21,16,34,3,-2.5,13.0,15.0,95.75,169.75,0.75,13.0,18.0,109.25,186.75,1.25,0.625,26.5,17.5,128.25,186.25,1.25,23.5,20.25,85.25,258.25,1.25,0.5,1384.9785868505387,1318.3173214185801,0.542766809463501,-13
580,580,2004,4,14,15,16,15,-6.5,9.25,16.0,91.75,177.75,2.25,22.0,18.25,96.5,207.5,1.0,0.25,25.75,20.25,136.25,198.25,0.5,21.0,18.25,100.5,241.5,2.75,0.625,1384.0251284906733,1486.4589018231347,0.5364733338356018,-2
581,581,2004,30,33,21,27,21,-8.0,20.75,22.5,114.5,258.25,1.5,21.5,22.25,137.25,230.25,0.5,0.625,22.25,19.75,108.25,233.0,1.5,7.5,13.0,68.25,186.0,2.75,0.75,1607.50567920424,1630.3750269980708,0.3935675024986267,6
582,582,2004,27,28,31,31,31,-1.0,14.75,15.0,106.25,153.75,1.75,14.0,20.0,145.75,201.5,3.0,0.25,15.0,19.5,94.75,214.25,2.75,27.25,19.75,108.0,207.75,0.5,0.25,1140.783206654095,1499.1329114865455,0.666504979133606,-3
583,583,2004,0,17,1,20,1,-4.0,22.25,18.5,99.5,217.75,2.25,23.0,18.25,125.5,136.5,1.75,0.5,19.75,20.25,111.5,225.0,1.25,14.25,12.75,107.25,137.0,0.75,0.75,1480.1543730980272,1710.943610926996,0.2718326449394226,-3
584,584,2004,5,17,29,10,-1,0.0,20.0,14.5,148.5,126.5,1.25,17.25,19.25,116.25,222.75,1.75,0.625,15.25,16.75,110.25,205.25,2.5,17.0,13.25,59.5,193.75,1.0,0.25,1584.9306868820136,1318.169566888383,0.8585500717163086,7
585,585,2004,19,48,2,27,2,-3.0,15.75,18.5,131.5,171.25,1.0,22.75,18.0,131.25,189.25,1.0,0.5,18.0,21.0,114.75,246.0,2.0,23.5,20.5,131.25,234.5,1.25,0.625,1661.9369844963508,1730.0669545131054,0.7147657871246338,21
586,586,2004,20,13,4,20,4,-4.5,8.75,13.75,60.25,185.5,3.25,17.5,14.25,123.0,117.75,1.0,0.25,12.75,16.25,91.25,177.25,1.5,18.25,17.75,85.0,234.5,1.25,0.125,1526.1798016956425,1370.519516893262,0.36961162090301514,-7
587,587,2004,17,16,3,22,17,-2.5,22.25,20.5,155.5,185.25,1.0,27.5,19.5,132.75,185.75,1.5,0.375,15.0,18.5,95.0,221.5,1.0,19.0,18.5,129.5,202.5,0.75,0.5,1666.333247895991,1362.9219200423684,0.381216436624527,-6
588,588,2004,16,20,7,21,7,-5.5,28.25,17.75,141.75,188.25,1.25,23.75,22.25,77.75,289.0,1.0,0.5,19.25,18.5,173.75,149.0,2.0,11.75,15.25,64.75,212.0,2.25,0.75,1340.3739882267505,1492.9184152738653,0.5342206358909607,-1
589,589,2004,21,20,26,30,26,-3.5,23.0,18.5,132.75,207.75,0.75,11.5,14.75,84.5,207.5,3.25,0.625,26.25,20.25,122.0,223.5,1.75,15.75,19.5,110.5,200.75,2.25,1.0,1612.00397057947,1792.6053137037159,0.23840367794036865,-10
590,590,2004,11,20,19,10,19,-5.5,24.5,20.25,99.5,270.0,1.25,25.0,22.0,133.75,245.5,1.75,0.25,23.5,20.5,142.0,214.0,0.75,27.75,20.0,123.75,240.25,1.75,0.625,1181.046495276869,1687.6591494047088,0.25463560223579407,10
591,591,2004,14,17,12,34,12,-3.0,16.5,19.75,113.25,199.75,2.5,23.75,18.0,165.75,178.5,2.0,0.25,15.5,15.25,113.5,154.5,2.0,23.25,19.75,121.25,253.0,1.75,0.375,1182.4139907957415,1407.6362312362091,0.7402543425559998,-17
592,592,2004,2,38,22,10,22,-3.0,18.75,21.0,85.5,314.75,3.5,32.0,22.0,177.75,227.0,0.75,0.5,19.5,15.25,87.25,165.5,0.75,18.0,19.5,98.25,254.0,3.0,0.5,1704.3447896047473,1245.0862742567986,0.7707417011260986,28
593,593,2004,31,14,15,22,15,-9.5,18.0,21.25,85.75,245.5,2.75,29.0,21.0,110.0,229.0,0.5,0.25,24.5,21.5,134.0,225.0,1.0,18.75,17.5,100.25,205.5,2.75,0.625,1520.2866927347463,1499.964513420546,0.09653681516647339,-8
594,594,2004,29,13,10,10,10,-1.5,13.75,15.75,81.75,187.75,2.75,18.75,14.5,91.0,178.0,1.25,0.125,17.0,18.5,122.0,192.5,2.0,19.0,21.0,120.0,251.25,1.75,0.375,1287.6499287723398,1262.2265428529843,0.5219728350639343,3
595,595,2004,0,8,13,30,13,-10.0,17.25,17.75,88.0,223.25,1.75,22.0,20.5,159.0,167.75,1.0,0.5,26.75,20.75,112.25,275.0,0.75,13.75,18.25,89.25,236.5,1.25,0.875,1460.3155381370066,1914.313704555474,0.060198113322257996,-22
